ssAmount,llAmount,llDelay,ss_am,ss_del,ll_am,ll_del,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,key_resp_4.keys,key_resp_4.rt,session,psychopyVersion,frameRate,expName,date,participant,Unnamed: 43
,,,,,,,,,,,,,,,space,18.1154642545,,,,,,,,,,,,,,,,,,,,,1,3.0.3,60.230853028720986,ninosDelConv2,2019_Aug_10_0844,192,
,,,,,,,,,,,,,,,,,space,18.263179377,,,,,,,,,,,,,,,,,,,1,3.0.3,60.230853028720986,ninosDelConv2,2019_Aug_10_0844,192,
,,,,,,,,,,,,,,,,,,,space,17.7483066983,,,,,,,,,,,,,,,,,1,3.0.3,60.230853028720986,ninosDelConv2,2019_Aug_10_0844,192,
,,,,,,,,,,,,,,,,,,,,,space,6.81733264378,,,,,,,,,,,,,,,1,3.0.3,60.230853028720986,ninosDelConv2,2019_Aug_10_0844,192,
,,,,,,,,,,,,,,,,,,,,,,,right,13.2310667903,,,,,,,,,,,,,1,3.0.3,60.230853028720986,ninosDelConv2,2019_Aug_10_0844,192,
,,,,,,,,,,,,,,,,,,,,,,,,,space,4.41689816338,,,,,,,,,,,1,3.0.3,60.230853028720986,ninosDelConv2,2019_Aug_10_0844,192,
10.0,109.0,9.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,left,1.0,4.50012285949,,,,,,,,1,3.0.3,60.230853028720986,ninosDelConv2,2019_Aug_10_0844,192,
10.0,19.0,89.0,,,,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,left,0.0,10.2160897583,,,,,,,,1,3.0.3,60.230853028720986,ninosDelConv2,2019_Aug_10_0844,192,
25.0,35.0,150.0,,,,,0.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,right,0.0,4.78339926957,,,,,,,,1,3.0.3,60.230853028720986,ninosDelConv2,2019_Aug_10_0844,192,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,29.4121266924,,,,,,1,3.0.3,60.230853028720986,ninosDelConv2,2019_Aug_10_0844,192,
,,,10.0,0.0,110.0,60.0,,,,,0.0,0.0,0.0,18.0,,,,,,,,,,,,,,,,,,right,1.0,9.73246142524,,,1,3.0.3,60.230853028720986,ninosDelConv2,2019_Aug_10_0844,192,
,,,25.0,0.0,125.0,59.0,,,,,0.0,1.0,1.0,78.0,,,,,,,,,,,,,,,,,,left,0.0,13.5985363787,,,1,3.0.3,60.230853028720986,ninosDelConv2,2019_Aug_10_0844,192,
,,,5.0,0.0,104.0,5.0,,,,,0.0,2.0,2.0,33.0,,,,,,,,,,,,,,,,,,left,1.0,2.84983694134,,,1,3.0.3,60.230853028720986,ninosDelConv2,2019_Aug_10_0844,192,
,,,25.0,0.0,125.0,31.0,,,,,0.0,3.0,3.0,73.0,,,,,,,,,,,,,,,,,,None,0.0,,,,1,3.0.3,60.230853028720986,ninosDelConv2,2019_Aug_10_0844,192,
,,,5.0,0.0,35.0,150.0,,,,,0.0,4.0,4.0,56.0,,,,,,,,,,,,,,,,,,left,0.0,5.59932802548,,,1,3.0.3,60.230853028720986,ninosDelConv2,2019_Aug_10_0844,192,
,,,25.0,0.0,75.0,90.0,,,,,0.0,5.0,5.0,82.0,,,,,,,,,,,,,,,,,,left,0.0,4.80076769169,,,1,3.0.3,60.230853028720986,ninosDelConv2,2019_Aug_10_0844,192,
,,,25.0,0.0,35.0,5.0,,,,,0.0,6.0,6.0,60.0,,,,,,,,,,,,,,,,,,right,1.0,7.73286701576,,,1,3.0.3,60.230853028720986,ninosDelConv2,2019_Aug_10_0844,192,
,,,10.0,0.0,39.0,6.0,,,,,0.0,7.0,7.0,1.0,,,,,,,,,,,,,,,,,,right,1.0,3.98358001187,,,1,3.0.3,60.230853028720986,ninosDelConv2,2019_Aug_10_0844,192,
,,,10.0,0.0,61.0,89.0,,,,,0.0,8.0,8.0,22.0,,,,,,,,,,,,,,,,,,left,0.0,5.24932555808,,,1,3.0.3,60.230853028720986,ninosDelConv2,2019_Aug_10_0844,192,
,,,25.0,0.0,35.0,90.0,,,,,0.0,9.0,9.0,80.0,,,,,,,,,,,,,,,,,,left,0.0,3.3505417126,,,1,3.0.3,60.230853028720986,ninosDelConv2,2019_Aug_10_0844,192,
,,,5.0,0.0,104.0,10.0,,,,,0.0,10.0,10.0,38.0,,,,,,,,,,,,,,,,,,right,1.0,4.8838037292,,,1,3.0.3,60.230853028720986,ninosDelConv2,2019_Aug_10_0844,192,
,,,10.0,0.0,20.0,5.0,,,,,0.0,11.0,11.0,0.0,,,,,,,,,,,,,,,,,,right,1.0,5.03366041032,,,1,3.0.3,60.230853028720986,ninosDelConv2,2019_Aug_10_0844,192,
